Title,url,create_time
Project Moon Base (1953),https://www.imdb.com/title/tt0046213/?ref_=fn_al_tt_1,2023-03-13 17:09:16.696920
Rocketship X-M (1950),https://www.imdb.com/title/tt0042897/?ref_=fn_al_tt_1,2023-03-13 17:09:18.928319
Shaft in Africa (1973),https://www.imdb.com/title/tt0070679/?ref_=fn_al_tt_1,2023-03-13 17:09:21.190106
Shaft's Big Score! (1972),https://www.imdb.com/title/tt0069257/?ref_=fn_al_tt_1,2023-03-13 17:09:23.477252
"Pawnbroker, The (1965)",https://www.imdb.com/title/tt0059575/?ref_=fn_al_tt_1,2023-03-13 17:09:38.452875
Pokémon the Movie 2000 (2000),https://www.imdb.com/title/tt0382918/?ref_=fn_al_tt_1,2023-03-13 17:09:53.547319
Criminal Lovers (Les Amants Criminels) (1999),https://www.imdb.com/title/tt0205735/?ref_=fn_al_tt_1,2023-03-13 17:09:56.338274
Greaser's Palace (1972),https://www.imdb.com/title/tt0068659/?ref_=fn_al_tt_1,2023-03-13 17:09:58.639642
H.O.T.S. (1979),https://www.imdb.com/title/tt0079257/?ref_=fn_al_tt_1,2023-03-13 17:10:00.880492
Knightriders (1981),https://www.imdb.com/title/tt0082622/?ref_=fn_al_tt_1,2023-03-13 17:10:03.189086
MacKenna's Gold (1969),https://www.imdb.com/title/tt0064615/?ref_=fn_al_tt_1,2023-03-13 17:10:05.476386
Two Women (La Ciociara) (1961),https://www.imdb.com/title/tt8027662/?ref_=fn_al_tt_1,2023-03-13 17:10:07.743442
Breaker Morant (1980),https://www.imdb.com/title/tt0080310/?ref_=fn_al_tt_1,2023-03-13 17:10:10.116628
Everything You Always Wanted to Know About Sex (1972),https://www.imdb.com/title/tt0068555/?ref_=fn_al_tt_1,2023-03-13 17:10:12.843200
"Official Story, The (La Historia Oficial) (1985)",https://www.imdb.com/title/tt0089276/?ref_=fn_al_tt_1,2023-03-13 17:10:15.411467
"Other Side of Sunday, The (Søndagsengler) (1996)",https://www.imdb.com/title/tt0117817/?ref_=fn_al_tt_1,2023-03-13 17:10:17.748598
Pot O' Gold (1941),https://www.imdb.com/title/tt0034055/?ref_=fn_al_tt_1,2023-03-13 17:10:20.048240
Tampopo (1986),https://www.imdb.com/title/tt0768126/?ref_=fn_al_tt_1,2023-03-13 17:10:22.338954
Thomas and the Magic Railroad (2000),https://www.imdb.com/title/tt0205461/?ref_=fn_al_tt_1,2023-03-13 17:10:24.679059
"Girl on the Bridge, The (La Fille sur le Pont) (1999)",https://www.imdb.com/title/tt0144201/?ref_=fn_al_tt_1,2023-03-13 17:10:27.142196
Better Living (1998),https://www.imdb.com/title/tt0131972/?ref_=fn_al_tt_1,2023-03-13 17:10:29.619262
Mad About Mambo (2000),https://www.imdb.com/title/tt0156757/?ref_=fn_al_tt_1,2023-03-13 17:10:32.199464
"Black Sabbath (Tre Volti Della Paura, I) (1963)",https://www.imdb.com/title/tt0057603/?ref_=fn_al_tt_1,2023-03-13 17:10:34.504331
"Ilsa, She Wolf of the SS (1974)",https://www.imdb.com/title/tt0071650/?ref_=fn_al_tt_1,2023-03-13 17:11:02.534855
Silent Fall (1994),https://www.imdb.com/title/tt0111187/?ref_=fn_al_tt_1,2023-03-13 17:11:04.809387
Whatever Happened to Aunt Alice? (1969),https://www.imdb.com/title/tt0065206/?ref_=fn_al_tt_1,2023-03-13 17:11:07.155567
I'm the One That I Want (2000),https://www.imdb.com/title/tt0251739/?ref_=fn_al_tt_1,2023-03-13 17:11:09.466433
"Tic Code, The (1998)",https://www.imdb.com/title/tt0165986/?ref_=fn_al_tt_1,2023-03-13 17:11:11.770783
Aimée & Jaguar (1999),https://www.imdb.com/title/tt0130444/?ref_=fn_al_tt_1,2023-03-13 17:11:14.087123
"Affair of Love, An (Une Liaison Pornographique) (1999)",https://www.imdb.com/title/tt0204709/?ref_=fn_al_tt_1,2023-03-13 17:11:16.447833
Autumn Heart (1999),https://www.imdb.com/title/tt0120593/?ref_=fn_al_tt_1,2023-03-13 17:11:18.778783
"Opportunists, The (1999)",https://www.imdb.com/title/tt0138681/?ref_=fn_al_tt_1,2023-03-13 17:11:21.061395
Sunset Strip (2000),https://www.imdb.com/title/tt0178050/?ref_=fn_al_tt_1,2023-03-13 17:11:36.131822
All the Rage (a.k.a. It's the Rage) (1999),https://www.imdb.com/title/tt0176426/?ref_=fn_al_tt_1,2023-03-13 17:11:38.483359
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",https://www.imdb.com/title/tt0102510/?ref_=fn_al_tt_1,2023-03-13 17:11:40.874801
"Couch in New York, A (1996)",https://www.imdb.com/title/tt0118018/?ref_=fn_al_tt_1,2023-03-13 17:11:43.160369
"Devil Rides Out, The (1968)",https://www.imdb.com/title/tt0062885/?ref_=fn_al_tt_1,2023-03-13 17:11:45.520306
Jerry & Tom (1998),https://www.imdb.com/title/tt1361336/?ref_=fn_al_tt_1,2023-03-13 17:11:47.836586
X: The Unknown (1956),https://www.imdb.com/title/tt21602762/?ref_=fn_al_tt_1,2023-03-13 17:11:50.231282
"Ballad of Ramblin' Jack, The (2000)",https://www.imdb.com/title/tt0236008/?ref_=fn_al_tt_1,2023-03-13 17:11:52.519730
Bittersweet Motel (2000),https://www.imdb.com/title/tt0168515/?ref_=fn_al_tt_1,2023-03-13 17:11:54.779102
Catfish in Black Bean Sauce (2000),https://www.imdb.com/title/tt1130224/?ref_=fn_al_tt_1,2023-03-13 17:11:57.075217
Love & Sex (2000),https://www.imdb.com/title/tt0191842/?ref_=fn_al_tt_1,2023-03-13 17:11:59.482293
Steal This Movie! (2000),https://www.imdb.com/title/tt0161216/?ref_=fn_al_tt_1,2023-03-13 17:12:01.771320
Went to Coney Island on a Mission From God... Be Back by Five (1998),https://www.imdb.com/title/tt0157182/?ref_=fn_al_tt_1,2023-03-13 17:12:04.175846
Back Stage (2000),https://www.imdb.com/title/tt0259207/?ref_=fn_al_tt_1,2023-03-13 17:12:06.473486
Turn It Up (2000),https://www.imdb.com/title/tt0216772/?ref_=fn_al_tt_1,2023-03-13 17:12:08.770416
Anatomy (Anatomie) (2000),https://www.imdb.com/title/tt0413573/?ref_=fn_al_tt_1,2023-03-13 17:12:11.136071
Crime and Punishment in Suburbia (2000),https://www.imdb.com/title/tt0197384/?ref_=fn_al_tt_1,2023-03-13 17:12:13.510527
Goya in Bordeaux (Goya en Bodeos) (1999),https://www.imdb.com/title/tt0210717/?ref_=fn_al_tt_1,2023-03-13 17:12:15.866799
Urbania (2000),https://www.imdb.com/title/tt0182508/?ref_=fn_al_tt_1,2023-03-13 17:12:18.143958
"Uninvited Guest, An (2000)",https://www.imdb.com/title/tt4297836/?ref_=fn_al_tt_1,2023-03-13 17:12:20.455410
"Specials, The (2000)",https://www.imdb.com/title/tt0181836/?ref_=fn_al_tt_1,2023-03-13 17:12:22.851639
"Prince of Central Park, The (1999)",https://www.imdb.com/title/tt0170452/?ref_=fn_al_tt_1,2023-03-13 17:12:25.200391
Barenaked in America (1999),https://www.imdb.com/title/tt0211219/?ref_=fn_al_tt_1,2023-03-13 17:12:27.540084
"Broken Hearts Club, The (2000)",https://www.imdb.com/title/tt0222850/?ref_=fn_al_tt_1,2023-03-13 17:12:29.853206
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",https://www.imdb.com/title/tt0107209/?ref_=fn_al_tt_1,2023-03-13 17:12:32.260424
Beach Party (1963),https://www.imdb.com/title/tt0056860/?ref_=fn_al_tt_1,2023-03-13 17:12:35.904090
Return of the Fly (1959),https://www.imdb.com/title/tt0053219/?ref_=fn_al_tt_1,2023-03-13 17:12:38.513170
Pajama Party (1964),https://www.imdb.com/title/tt0058440/?ref_=fn_al_tt_1,2023-03-13 17:12:40.806915
Stranger Than Paradise (1984),https://www.imdb.com/title/tt0088184/?ref_=fn_al_tt_1,2023-03-13 17:12:43.170231
Abbott and Costello Meet Frankenstein (1948),https://www.imdb.com/title/tt0040068/?ref_=fn_al_tt_1,2023-03-13 17:12:45.537482
"Creature From the Black Lagoon, The (1954)",https://www.imdb.com/title/tt0046876/?ref_=fn_al_tt_1,2023-03-13 17:12:47.945040
"Giant Gila Monster, The (1959)",https://www.imdb.com/title/tt0052846/?ref_=fn_al_tt_1,2023-03-13 17:12:50.284516
Kronos (1957),https://www.imdb.com/title/tt0050610/?ref_=fn_al_tt_1,2023-03-13 17:12:52.687589
Kronos (1973),https://www.imdb.com/title/tt14083392/?ref_=fn_al_tt_1,2023-03-13 17:12:55.029643
"Phantom of the Opera, The (1943)",https://www.imdb.com/title/tt0036261/?ref_=fn_al_tt_1,2023-03-13 17:12:57.382762
Bootmen (2000),https://www.imdb.com/title/tt0210584/?ref_=fn_al_tt_1,2023-03-13 17:12:59.707480
