Title,url,create_time
And God Created Woman (1988),https://www.imdb.com/title/tt0092559/?ref_=fn_al_tt_1,2023-03-13 17:14:50.557211
Color Me Blood Red (1965),https://www.imdb.com/title/tt0059044/?ref_=fn_al_tt_1,2023-03-13 17:14:52.870480
"Night Visitor, The (1970)",https://www.imdb.com/title/tt0066141/?ref_=fn_al_tt_1,2023-03-13 17:01:39.336711
"Perils of Pauline, The (1947)",https://www.imdb.com/title/tt0039698/?ref_=fn_al_tt_1,2023-03-13 17:01:41.945147
Two Thousand Maniacs! (1964),https://www.imdb.com/title/tt0058694/?ref_=fn_al_tt_1,2023-03-13 17:01:44.147063
Brown's Requiem (1998),https://www.imdb.com/title/tt0171135/?ref_=fn_al_tt_1,2023-03-13 17:01:46.341338
"Ninth Gate, The (2000)",https://www.imdb.com/title/tt0142688/?ref_=fn_al_tt_1,2023-03-13 17:01:48.532898
Condo Painting (2000),https://www.imdb.com/title/tt0154352/?ref_=fn_al_tt_1,2023-03-13 17:01:50.714819
East-West (Est-ouest) (1999),https://www.imdb.com/title/tt0181530/?ref_=fn_al_tt_1,2023-03-13 17:01:52.915670
Where Eagles Dare (1969),https://www.imdb.com/title/tt0065207/?ref_=fn_al_tt_1,2023-03-13 17:01:55.157314
"Devil's Brigade, The (1968)",https://www.imdb.com/title/tt0062886/?ref_=fn_al_tt_1,2023-03-13 17:01:57.427810
Bound for Glory (1976),https://www.imdb.com/title/tt0074235/?ref_=fn_al_tt_1,2023-03-13 17:02:12.333536
Buck and the Preacher (1972),https://www.imdb.com/title/tt0068323/?ref_=fn_al_tt_1,2023-03-13 17:02:14.512427
Daughters of the Dust (1992),https://www.imdb.com/title/tt0104057/?ref_=fn_al_tt_1,2023-03-13 17:02:16.691444
Destination Moon (1950),https://www.imdb.com/title/tt0042393/?ref_=fn_al_tt_1,2023-03-13 17:02:18.931334
Hangmen Also Die (1943),https://www.imdb.com/title/tt0035966/?ref_=fn_al_tt_1,2023-03-13 17:02:33.865260
"Ogre, The (Der Unhold) (1996)",https://www.imdb.com/title/tt21781890/?ref_=fn_al_tt_1,2023-03-13 17:02:36.061132
Railroaded! (1947),https://www.imdb.com/title/tt0039748/?ref_=fn_al_tt_1,2023-03-13 17:02:38.221930
Slaves to the Underground (1997),https://www.imdb.com/title/tt0117664/?ref_=fn_al_tt_1,2023-03-13 17:02:40.478923
Song of Freedom (1936),https://www.imdb.com/title/tt0028282/?ref_=fn_al_tt_1,2023-03-13 17:02:42.719904
Big Fella (1937),https://www.imdb.com/title/tt0028629/?ref_=fn_al_tt_1,2023-03-13 17:02:44.907824
Who's That Girl? (1987),https://www.imdb.com/title/tt0094321/?ref_=fn_al_tt_1,2023-03-13 17:02:47.081300
Sesame Street Presents Follow That Bird (1985),https://www.imdb.com/title/tt0089994/?ref_=fn_al_tt_1,2023-03-13 17:02:49.297710
Baby... Secret of the Lost Legend (1985),https://www.imdb.com/title/tt0088760/?ref_=fn_al_tt_1,2023-03-13 17:02:51.526878
Captain Horatio Hornblower (1951),https://www.imdb.com/title/tt0043379/?ref_=fn_al_tt_1,2023-03-13 17:02:53.736553
"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",https://www.imdb.com/title/tt0201538/?ref_=fn_al_tt_1,2023-03-13 17:02:55.982553
Babymother (1998),https://www.imdb.com/title/tt0168475/?ref_=fn_al_tt_1,2023-03-13 17:02:58.138058
"Bear, The (1988)",https://www.imdb.com/title/tt0095800/?ref_=fn_al_tt_1,2023-03-13 17:03:00.329053
Impact (1949),https://www.imdb.com/title/tt0041503/?ref_=fn_al_tt_1,2023-03-13 17:03:02.748127
"Trial, The (Le Procès) (1963)",https://www.imdb.com/title/tt1034084/?ref_=fn_al_tt_1,2023-03-13 17:03:18.455764
Something for Everyone (1970),https://www.imdb.com/title/tt0066392/?ref_=fn_al_tt_1,2023-03-13 17:03:20.687167
...And Justice for All (1979),https://www.imdb.com/title/tt0078718/?ref_=fn_al_tt_1,2023-03-13 17:03:22.893203
Animal House (1978),https://www.imdb.com/title/tt0077975/?ref_=fn_al_tt_1,2023-03-13 17:03:25.146754
Coogan's Bluff (1968),https://www.imdb.com/title/tt0062824/?ref_=fn_al_tt_1,2023-03-13 17:03:27.362015
Creature Comforts (1990),https://www.imdb.com/title/tt0324742/?ref_=fn_al_tt_1,2023-03-13 17:03:29.574268
Cool as Ice (1991),https://www.imdb.com/title/tt0101615/?ref_=fn_al_tt_1,2023-03-13 17:03:31.812288
Born American (1986),https://www.imdb.com/title/tt0091313/?ref_=fn_al_tt_1,2023-03-13 17:03:34.150462
"Color of Paradise, The (Rang-e Khoda) (1999)",https://www.imdb.com/title/tt0191043/?ref_=fn_al_tt_1,2023-03-13 17:03:36.371901
Waking the Dead (1999),https://www.imdb.com/title/tt0259733/?ref_=fn_al_tt_1,2023-03-13 17:03:38.551308
Blood and Sand (Sangre y Arena) (1989),https://www.imdb.com/title/tt0098251/?ref_=fn_al_tt_1,2023-03-13 17:03:40.821677
Hillbillys in a Haunted House (1967),https://www.imdb.com/title/tt0061765/?ref_=fn_al_tt_1,2023-03-13 17:03:43.020036
Last Resort (1994),https://www.imdb.com/title/tt0110629/?ref_=fn_al_tt_1,2023-03-13 17:03:45.230824
Solar Crisis (1993),https://www.imdb.com/title/tt0100649/?ref_=fn_al_tt_1,2023-03-13 17:03:47.406123
That's Life! (1986),https://www.imdb.com/title/tt0092079/?ref_=fn_al_tt_1,2023-03-13 17:03:49.608247
Dersu Uzala (1974),https://www.imdb.com/title/tt0071411/?ref_=fn_al_tt_1,2023-03-13 17:03:51.821638
Horror Hotel (a.k.a. The City of the Dead) (1960),https://www.imdb.com/title/tt18642590/?ref_=fn_al_tt_1,2023-03-13 17:03:54.122010
Jonah Who Will Be 25 in the Year 2000 (1976),https://www.imdb.com/title/tt0074718/?ref_=fn_al_tt_1,2023-03-13 17:03:56.407479
Price of Glory (2000),https://www.imdb.com/title/tt0188160/?ref_=fn_al_tt_1,2023-03-13 17:03:58.661754
Devil Girl From Mars (1954),https://www.imdb.com/title/tt0046907/?ref_=fn_al_tt_1,2023-03-13 17:04:15.044576
"Dorado, El (1967)",https://www.imdb.com/title/tt0138749/?ref_=fn_al_tt_1,2023-03-13 17:04:17.249789
"Hideous Sun Demon, The (1959)",https://www.imdb.com/title/tt0052888/?ref_=fn_al_tt_1,2023-03-13 17:04:19.625509
Horror Express (1972),https://www.imdb.com/title/tt0068713/?ref_=fn_al_tt_1,2023-03-13 17:04:21.996908
My Chauffeur (1986),https://www.imdb.com/title/tt0091579/?ref_=fn_al_tt_1,2023-03-13 17:04:24.341150
Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),https://www.imdb.com/title/tt0069920/?ref_=fn_al_tt_1,2023-03-13 17:04:26.684228
Roadside Prophets (1992),https://www.imdb.com/title/tt0105267/?ref_=fn_al_tt_1,2023-03-13 17:04:28.897004
Solaris (Solyaris) (1972),https://www.imdb.com/title/tt0069293/?ref_=fn_al_tt_1,2023-03-13 17:04:31.158115
Black and White (1999),https://www.imdb.com/title/tt0165643/?ref_=fn_al_tt_1,2023-03-13 17:04:33.405276
"Bells, The (1926)",https://www.imdb.com/title/tt0016640/?ref_=fn_al_tt_1,2023-03-13 17:04:37.844885
"End of Violence, The (1997)",https://www.imdb.com/title/tt0119062/?ref_=fn_al_tt_1,2023-03-13 17:04:40.095972
How to Stuff a Wild Bikini (1965),https://www.imdb.com/title/tt0059287/?ref_=fn_al_tt_1,2023-03-13 17:04:42.377386
Sacco and Vanzetti (Sacco e Vanzetti) (1971),https://www.imdb.com/title/tt0067698/?ref_=fn_al_tt_1,2023-03-13 17:04:44.639213
Taffin (1988),https://www.imdb.com/title/tt0096211/?ref_=fn_al_tt_1,2023-03-13 17:04:46.793726
Smoking/No Smoking (1993),https://www.imdb.com/title/tt0108167/?ref_=fn_al_tt_1,2023-03-13 17:04:49.055055
Freedom for Us (À nous la liberté ) (1931),https://www.imdb.com/title/tt0022599/?ref_=fn_al_tt_1,2023-03-13 17:04:51.342066
"Actor's Revenge, An (Yukinojo Henge) (1963)",https://www.imdb.com/title/tt0057710/?ref_=fn_al_tt_1,2023-03-13 17:04:53.599842
East is East (1999),https://www.imdb.com/title/tt0166175/?ref_=fn_al_tt_1,2023-03-13 17:04:55.826558
Passion of Mind (1999),https://www.imdb.com/title/tt0160644/?ref_=fn_al_tt_1,2023-03-13 17:04:58.037261
Third World Cop (1999),https://www.imdb.com/title/tt0179063/?ref_=fn_al_tt_1,2023-03-13 17:05:00.238055
Coming Apart (1969),https://www.imdb.com/title/tt0064180/?ref_=fn_al_tt_1,2023-03-13 17:05:02.463648
Prick Up Your Ears (1987),https://www.imdb.com/title/tt0093776/?ref_=fn_al_tt_1,2023-03-13 17:05:04.728109
Love and Basketball (2000),https://www.imdb.com/title/tt0199725/?ref_=fn_al_tt_1,2023-03-13 17:05:06.994612
Jennifer 8 (1992),https://www.imdb.com/title/tt0104549/?ref_=fn_al_tt_1,2023-03-13 17:05:09.385849
"Law, The (Le Legge) (1958)",https://www.imdb.com/title/tt23797346/?ref_=fn_al_tt_1,2023-03-13 17:05:11.587279
Phantom Love (Ai No Borei) (1978),https://www.imdb.com/title/tt0077132/?ref_=fn_al_tt_1,2023-03-13 17:05:13.813360
Stacy's Knights (1982),https://www.imdb.com/title/tt0084723/?ref_=fn_al_tt_1,2023-03-13 17:05:16.066089
Committed (2000),https://www.imdb.com/title/tt0144142/?ref_=fn_al_tt_1,2023-03-13 17:05:18.299099
"Big Kahuna, The (2000)",https://www.imdb.com/title/tt0189584/?ref_=fn_al_tt_1,2023-03-13 17:05:20.550734
Bossa Nova (1999),https://www.imdb.com/title/tt0180837/?ref_=fn_al_tt_1,2023-03-13 17:05:22.762682
"Idiots, The (Idioterne) (1998)",https://www.imdb.com/title/tt0154421/?ref_=fn_al_tt_1,2023-03-13 17:05:25.262845
"Last September, The (1999)",https://www.imdb.com/title/tt0180793/?ref_=fn_al_tt_1,2023-03-13 17:05:27.490976
Time Code (2000),https://www.imdb.com/title/tt0220100/?ref_=fn_al_tt_1,2023-03-13 17:05:29.676939
Defying Gravity (1997),https://www.imdb.com/title/tt0156460/?ref_=fn_al_tt_1,2023-03-13 17:05:31.918308
Two Moon Juction (1988),https://www.imdb.com/title/tt0096324/?ref_=fn_al_tt_1,2023-03-13 17:05:34.250030
I Dreamed of Africa (2000),https://www.imdb.com/title/tt0167203/?ref_=fn_al_tt_1,2023-03-13 17:05:36.487744
"Jails, Hospitals & Hip-Hop (2000)",https://www.imdb.com/title/tt0210130/?ref_=fn_al_tt_1,2023-03-13 17:05:38.762446
"Great Locomotive Chase, The (1956)",https://www.imdb.com/title/tt0049279/?ref_=fn_al_tt_1,2023-03-13 17:05:53.750887
"King of Marvin Gardens, The (1972)",https://www.imdb.com/title/tt0068805/?ref_=fn_al_tt_1,2023-03-13 17:05:55.956239
"Kill, Baby... Kill! (Operazione Paura) (1966)",https://www.imdb.com/title/tt0060794/?ref_=fn_al_tt_1,2023-03-13 17:05:58.203262
Time Masters (Les Maîtres du Temps) (1982),https://www.imdb.com/title/tt0084315/?ref_=fn_al_tt_1,2023-03-13 17:06:00.457685
Held Up (2000),https://www.imdb.com/title/tt0165831/?ref_=fn_al_tt_1,2023-03-13 17:06:02.704013
Blue Hawaii (1961),https://www.imdb.com/title/tt0054692/?ref_=fn_al_tt_1,2023-03-13 17:06:04.956436
