Title,url,create_time
"Kindred, The (1986)",https://www.imdb.com/title/tt0090830/?ref_=fn_al_tt_1,2023-03-13 17:12:33.063195
Ménage (Tenue de soirée) (1986),https://www.imdb.com/title/tt0092068/?ref_=fn_al_tt_1,2023-03-13 17:12:35.369442
Allan Quartermain and the Lost City of Gold (1987),https://www.imdb.com/title/tt0092534/?ref_=fn_al_tt_1,2023-03-13 17:12:37.742683
"Bedroom Window, The (1987)",https://www.imdb.com/title/tt0092627/?ref_=fn_al_tt_1,2023-03-13 17:01:40.274846
Deadtime Stories (1987),https://www.imdb.com/title/tt0092850/?ref_=fn_al_tt_1,2023-03-13 17:01:42.540030
Light of Day (1987),https://www.imdb.com/title/tt0093415/?ref_=fn_al_tt_1,2023-03-13 17:01:44.720024
Wanted: Dead or Alive (1987),https://www.imdb.com/title/tt4649524/?ref_=fn_al_tt_1,2023-03-13 17:01:46.928443
Plenty (1985),https://www.imdb.com/title/tt0089816/?ref_=fn_al_tt_1,2023-03-13 17:01:49.102689
"Gambler, The (A Játékos) (1997)",https://www.imdb.com/title/tt0054909/?ref_=fn_al_tt_1,2023-03-13 17:01:51.349074
Illuminata (1998),https://www.imdb.com/title/tt0120709/?ref_=fn_al_tt_1,2023-03-13 17:01:53.516474
Stiff Upper Lips (1998),https://www.imdb.com/title/tt13945996/?ref_=fn_al_tt_1,2023-03-13 17:01:55.713988
"Yards, The (1999)",https://www.imdb.com/title/tt0048315/?ref_=fn_al_tt_1,2023-03-13 17:01:57.884180
Alice and Martin (Alice et Martin) (1998),https://www.imdb.com/title/tt0176422/?ref_=fn_al_tt_1,2023-03-13 17:02:00.120471
"Marcello Mastroianni: I Remember Yes, I Remember (1997)",https://www.imdb.com/title/tt0119614/?ref_=fn_al_tt_1,2023-03-13 17:02:02.383294
Cobra (1925),https://www.imdb.com/title/tt0015693/?ref_=fn_al_tt_1,2023-03-13 17:02:04.536599
Never Talk to Strangers (1995),https://www.imdb.com/title/tt0113965/?ref_=fn_al_tt_1,2023-03-13 17:02:06.779660
"Raven, The (1963)",https://www.imdb.com/title/tt0057449/?ref_=fn_al_tt_1,2023-03-13 17:02:09.054493
"Tingler, The (1959)",https://www.imdb.com/title/tt0053363/?ref_=fn_al_tt_1,2023-03-13 17:02:11.237834
"Tomb of Ligeia, The (1965)",https://www.imdb.com/title/tt0859163/?ref_=fn_al_tt_1,2023-03-13 17:02:13.462100
Tales of Terror (1962),https://www.imdb.com/title/tt1682719/?ref_=fn_al_tt_1,2023-03-13 17:02:15.654443
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",https://www.imdb.com/title/tt0082377/?ref_=fn_al_tt_1,2023-03-13 17:02:17.935423
European Vacation (1985),https://www.imdb.com/title/tt0089670/?ref_=fn_al_tt_1,2023-03-13 17:02:20.126550
Vacation (1983),https://www.imdb.com/title/tt0085995/?ref_=fn_al_tt_1,2023-03-13 17:02:22.318859
Little Nemo: Adventures in Slumberland (1992),https://www.imdb.com/title/tt0104740/?ref_=fn_al_tt_1,2023-03-13 17:02:24.603115
Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),https://www.imdb.com/title/tt0119843/?ref_=fn_al_tt_1,2023-03-13 17:02:26.841310
Love Stinks (1999),https://www.imdb.com/title/tt0188863/?ref_=fn_al_tt_1,2023-03-13 17:02:29.060026
Perfect Blue (1997),https://www.imdb.com/title/tt0156887/?ref_=fn_al_tt_1,2023-03-13 17:02:31.233945
With Friends Like These... (1998),https://www.imdb.com/title/tt0119692/?ref_=fn_al_tt_1,2023-03-13 17:02:33.464475
"Source, The (1999)",https://www.imdb.com/title/tt0790593/?ref_=fn_al_tt_1,2023-03-13 17:02:35.648772
"Bat, The (1959)",https://www.imdb.com/title/tt0052602/?ref_=fn_al_tt_1,2023-03-13 17:02:37.799675
Male and Female (1919),https://www.imdb.com/title/tt0010418/?ref_=fn_al_tt_1,2023-03-13 17:02:39.978631
"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",https://www.imdb.com/title/tt0010726/?ref_=fn_al_tt_1,2023-03-13 17:02:42.216814
Rosie (1998),https://www.imdb.com/title/tt0163185/?ref_=fn_al_tt_1,2023-03-13 17:02:44.416107
"Dog of Flanders, A (1999)",https://www.imdb.com/title/tt0160216/?ref_=fn_al_tt_1,2023-03-13 17:02:59.320882
"Lost Son, The (1999)",https://www.imdb.com/title/tt0144286/?ref_=fn_al_tt_1,2023-03-13 17:03:01.497028
Lucie Aubrac (1997),https://www.imdb.com/title/tt0119586/?ref_=fn_al_tt_1,2023-03-13 17:03:03.678590
Bedrooms & Hallways (1998),https://www.imdb.com/title/tt0120747/?ref_=fn_al_tt_1,2023-03-13 17:03:08.114075
I Woke Up Early the Day I Died (1998),https://www.imdb.com/title/tt0126810/?ref_=fn_al_tt_1,2023-03-13 17:03:10.263560
West Beirut (West Beyrouth) (1998),https://www.imdb.com/title/tt0157183/?ref_=fn_al_tt_1,2023-03-13 17:03:12.474149
Best Laid Plans (1999),https://www.imdb.com/title/tt0133412/?ref_=fn_al_tt_1,2023-03-13 17:03:14.650341
