Title,url,create_time
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",https://www.imdb.com/title/tt0050976/?ref_=fn_al_tt_1,2023-03-13 17:10:20.415712
Rosencrantz and Guildenstern Are Dead (1990),https://www.imdb.com/title/tt0100519/?ref_=fn_al_tt_1,2023-03-13 17:10:22.699176
Nikita (La Femme Nikita) (1990),https://www.imdb.com/title/tt0118379/?ref_=fn_al_tt_1,2023-03-13 17:10:24.992023
8 1/2 (1963),https://www.imdb.com/title/tt0056801/?ref_=fn_al_tt_1,2023-03-13 17:10:27.217676
M (1931),https://www.imdb.com/title/tt0022100/?ref_=fn_al_tt_1,2023-03-13 17:10:29.463352
Evil Dead II (Dead By Dawn) (1987),https://www.imdb.com/title/tt0092991/?ref_=fn_al_tt_1,2023-03-13 17:10:31.728191
Raise the Red Lantern (1991),https://www.imdb.com/title/tt0101640/?ref_=fn_al_tt_1,2023-03-13 17:10:34.035300
Koyaanisqatsi (1983),https://www.imdb.com/title/tt0085809/?ref_=fn_al_tt_1,2023-03-13 17:10:36.268686
M*A*S*H (1970),https://www.imdb.com/title/tt0066026/?ref_=fn_al_tt_1,2023-03-13 17:10:38.556508
"Room with a View, A (1986)",https://www.imdb.com/title/tt0091867/?ref_=fn_al_tt_1,2023-03-13 17:10:40.818141
Pink Floyd - The Wall (1982),https://www.imdb.com/title/tt0084503/?ref_=fn_al_tt_1,2023-03-13 17:10:43.113995
I Shot a Man in Vegas (1995),https://www.imdb.com/title/tt0113369/?ref_=fn_al_tt_1,2023-03-13 17:11:10.991867
Parallel Sons (1995),https://www.imdb.com/title/tt0114089/?ref_=fn_al_tt_1,2023-03-13 17:11:13.243958
Santa with Muscles (1996),https://www.imdb.com/title/tt13174656/?ref_=fn_al_tt_1,2023-03-13 17:11:15.513571
Mad Dog Time (1996),https://www.imdb.com/title/tt0116953/?ref_=fn_al_tt_1,2023-03-13 17:11:17.759057
Breathing Room (1996),https://www.imdb.com/title/tt0115754/?ref_=fn_al_tt_1,2023-03-13 17:11:20.015098
Paris Was a Woman (1995),https://www.imdb.com/title/tt0114093/?ref_=fn_al_tt_1,2023-03-13 17:11:22.285331
Anna (1996),https://www.imdb.com/title/tt0115549/?ref_=fn_al_tt_1,2023-03-13 17:11:24.524368
I'm Not Rappaport (1996),https://www.imdb.com/title/tt0116601/?ref_=fn_al_tt_1,2023-03-13 17:11:26.809659
Kids of Survival (1993),https://www.imdb.com/title/tt0107314/?ref_=fn_al_tt_1,2023-03-13 17:11:29.083976
Alien³ (1992),https://www.imdb.com/title/tt0103644/?ref_=fn_al_tt_1,2023-03-13 17:11:31.359241
Blood For Dracula (Andy Warhol's Dracula) (1974),https://www.imdb.com/title/tt0071233/?ref_=fn_al_tt_1,2023-03-13 17:11:33.683614
Blood Beach (1981),https://www.imdb.com/title/tt14050190/?ref_=fn_al_tt_1,2023-03-13 17:11:35.968418
Bram Stoker's Dracula (1992),https://www.imdb.com/title/tt0103874/?ref_=fn_al_tt_1,2023-03-13 17:11:38.240614
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",https://www.imdb.com/title/tt0013442/?ref_=fn_al_tt_1,2023-03-13 17:11:40.598437
Nosferatu a Venezia (1986),https://www.imdb.com/title/tt0091651/?ref_=fn_al_tt_1,2023-03-13 17:11:42.861268
Blood & Wine (1997),https://www.imdb.com/title/tt0115710/?ref_=fn_al_tt_1,2023-03-13 17:11:45.163943
Identification of a Woman (Identificazione di una donna) (1982),https://www.imdb.com/title/tt0084116/?ref_=fn_al_tt_1,2023-03-13 17:11:47.505972
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",https://www.imdb.com/title/tt0065777/?ref_=fn_al_tt_1,2023-03-13 17:11:49.948487
Star Trek: The Wrath of Khan (1982),https://www.imdb.com/title/tt0084726/?ref_=fn_al_tt_1,2023-03-13 17:01:47.205094
Adrenalin: Fear the Rush (1996),https://www.imdb.com/title/tt0115471/?ref_=fn_al_tt_1,2023-03-13 17:01:49.403573
"Substance of Fire, The (1996)",https://www.imdb.com/title/tt0117773/?ref_=fn_al_tt_1,2023-03-13 17:01:51.564199
Terror in a Texas Town (1958),https://www.imdb.com/title/tt0052287/?ref_=fn_al_tt_1,2023-03-13 17:01:53.747574
Somebody is Waiting (1996),https://www.imdb.com/title/tt0117691/?ref_=fn_al_tt_1,2023-03-13 17:01:55.926209
Night Falls on Manhattan (1997),https://www.imdb.com/title/tt0119783/?ref_=fn_al_tt_1,2023-03-13 17:01:58.112496
Beavis and Butt-head Do America (1996),https://www.imdb.com/title/tt0115641/?ref_=fn_al_tt_1,2023-03-13 17:02:00.307613
"Cérémonie, La (1995)",https://www.imdb.com/title/tt0112769/?ref_=fn_al_tt_1,2023-03-13 17:02:02.468591
"Evening Star, The (1996)",https://www.imdb.com/title/tt0116240/?ref_=fn_al_tt_1,2023-03-13 17:02:04.639788
Message to Love: The Isle of Wight Festival (1996),https://www.imdb.com/title/tt0117028/?ref_=fn_al_tt_1,2023-03-13 17:02:19.533980
Grateful Dead (1995),https://www.imdb.com/title/tt0113212/?ref_=fn_al_tt_1,2023-03-13 17:02:21.697405
Hearts and Minds (1996),https://www.imdb.com/title/tt0071604/?ref_=fn_al_tt_1,2023-03-13 17:02:23.860489
Inside (1996),https://www.imdb.com/title/tt1379224/?ref_=fn_al_tt_1,2023-03-13 17:02:25.995116
Jackie Chan's First Strike (1996),https://www.imdb.com/title/tt0116704/?ref_=fn_al_tt_1,2023-03-13 17:02:28.171360
Underworld (1997),https://www.imdb.com/title/tt0163964/?ref_=fn_al_tt_1,2023-03-13 17:02:30.320813
"Machine, The (1994)",https://www.imdb.com/title/tt0110263/?ref_=fn_al_tt_1,2023-03-13 17:02:32.475497
"Stranger, The (1994)",https://www.imdb.com/title/tt0282200/?ref_=fn_al_tt_1,2023-03-13 17:02:34.643927
Falling in Love Again (1980),https://www.imdb.com/title/tt0080714/?ref_=fn_al_tt_1,2023-03-13 17:02:36.828147
"Tickle in the Heart, A (1996)",https://www.imdb.com/title/tt0117907/?ref_=fn_al_tt_1,2023-03-13 17:02:39.010394
Guantanamera (1994),https://www.imdb.com/title/tt0109949/?ref_=fn_al_tt_1,2023-03-13 17:02:41.201286
Kolya (1996),https://www.imdb.com/title/tt0116790/?ref_=fn_al_tt_1,2023-03-13 17:02:43.440345
Fire on the Mountain (1996),https://www.imdb.com/title/tt0116310/?ref_=fn_al_tt_1,2023-03-13 17:02:45.616964
Prisoner of the Mountains (Kavkazsky Plennik) (1996),https://www.imdb.com/title/tt0116754/?ref_=fn_al_tt_1,2023-03-13 17:02:47.868042
SubUrbia (1997),https://www.imdb.com/title/tt0120238/?ref_=fn_al_tt_1,2023-03-13 17:02:50.110172
Hotel de Love (1996),https://www.imdb.com/title/tt0116565/?ref_=fn_al_tt_1,2023-03-13 17:02:52.271275
That Darn Cat! (1997),https://www.imdb.com/title/tt0120317/?ref_=fn_al_tt_1,2023-03-13 17:02:54.480870
Unforgotten: Twenty-Five Years After Willowbrook (1996),https://www.imdb.com/title/tt0118042/?ref_=fn_al_tt_1,2023-03-13 17:02:56.747718
That Old Feeling (1997),https://www.imdb.com/title/tt0120318/?ref_=fn_al_tt_1,2023-03-13 17:02:58.956471
Salut cousin! (1996),https://www.imdb.com/title/tt0117544/?ref_=fn_al_tt_1,2023-03-13 17:03:01.127724
Rhyme & Reason (1997),https://www.imdb.com/title/tt0120014/?ref_=fn_al_tt_1,2023-03-13 17:03:03.315707
Boys Life 2 (1997),https://www.imdb.com/title/tt0118762/?ref_=fn_al_tt_1,2023-03-13 17:03:05.490321
City of Industry (1997),https://www.imdb.com/title/tt0118859/?ref_=fn_al_tt_1,2023-03-13 17:03:07.665375
Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),https://www.imdb.com/title/tt0119432/?ref_=fn_al_tt_1,2023-03-13 17:03:09.944490
"Van, The (1996)",https://www.imdb.com/title/tt0118064/?ref_=fn_al_tt_1,2023-03-13 17:03:12.109216
"Quiet Room, The (1996)",https://www.imdb.com/title/tt0117422/?ref_=fn_al_tt_1,2023-03-13 17:03:14.315541
Keys to Tulsa (1997),https://www.imdb.com/title/tt0116762/?ref_=fn_al_tt_1,2023-03-13 17:03:16.496829
Hollow Reed (1996),https://www.imdb.com/title/tt0113314/?ref_=fn_al_tt_1,2023-03-13 17:03:18.682834
Traveller (1997),https://www.imdb.com/title/tt0120366/?ref_=fn_al_tt_1,2023-03-13 17:03:20.845861
All Over Me (1997),https://www.imdb.com/title/tt0118586/?ref_=fn_al_tt_1,2023-03-13 17:03:23.008132
"Brother's Kiss, A (1997)",https://www.imdb.com/title/tt0118783/?ref_=fn_al_tt_1,2023-03-13 17:03:25.211069
A Chef in Love (1996),https://www.imdb.com/title/tt0117050/?ref_=fn_al_tt_1,2023-03-13 17:03:27.407053
Commandments (1997),https://www.imdb.com/title/tt0115927/?ref_=fn_al_tt_1,2023-03-13 17:03:42.305265
Ripe (1996),https://www.imdb.com/title/tt0117482/?ref_=fn_al_tt_1,2023-03-13 17:03:44.456151
"Truth or Consequences, N.M. (1997)",https://www.imdb.com/title/tt0120383/?ref_=fn_al_tt_1,2023-03-13 17:03:46.642927
"Turning, The (1992)",https://www.imdb.com/title/tt0105660/?ref_=fn_al_tt_1,2023-03-13 17:03:48.852918
Warriors of Virtue (1997),https://www.imdb.com/title/tt0120479/?ref_=fn_al_tt_1,2023-03-13 17:03:51.063827
Intimate Relations (1996),https://www.imdb.com/title/tt0116643/?ref_=fn_al_tt_1,2023-03-13 17:03:53.243782
Losing Chase (1996),https://www.imdb.com/title/tt0116920/?ref_=fn_al_tt_1,2023-03-13 17:03:55.396460
Sprung (1997),https://www.imdb.com/title/tt0120190/?ref_=fn_al_tt_1,2023-03-13 17:03:57.666899
"Promise, The (La Promesse) (1996)",https://www.imdb.com/title/tt25433228/?ref_=fn_al_tt_1,2023-03-13 17:03:59.867359
"Bonheur, Le (1965)",https://www.imdb.com/title/tt0058985/?ref_=fn_al_tt_1,2023-03-13 17:04:02.061509
Love! Valour! Compassion! (1997),https://www.imdb.com/title/tt0119578/?ref_=fn_al_tt_1,2023-03-13 17:04:04.255689
Shall We Dance? (Shall We Dansu?) (1996),https://www.imdb.com/title/tt0117615/?ref_=fn_al_tt_1,2023-03-13 17:04:06.475673
"Second Jungle Book: Mowgli & Baloo, The (1997)",https://www.imdb.com/title/tt0120087/?ref_=fn_al_tt_1,2023-03-13 17:04:08.728938
Twin Town (1997),https://www.imdb.com/title/tt0120394/?ref_=fn_al_tt_1,2023-03-13 17:04:10.908763
"Designated Mourner, The (1997)",https://www.imdb.com/title/tt0118964/?ref_=fn_al_tt_1,2023-03-13 17:04:13.151593
Shiloh (1997),https://www.imdb.com/title/tt0120118/?ref_=fn_al_tt_1,2023-03-13 17:04:15.323618
"War at Home, The (1996)",https://www.imdb.com/title/tt0118117/?ref_=fn_al_tt_1,2023-03-13 17:04:17.649005
Late Bloomers (1996),https://www.imdb.com/title/tt0116834/?ref_=fn_al_tt_1,2023-03-13 17:04:19.829450
"Pillow Book, The (1995)",https://www.imdb.com/title/tt0114134/?ref_=fn_al_tt_1,2023-03-13 17:04:22.045144
"To Have, or Not (1995)",https://www.imdb.com/title/tt0112951/?ref_=fn_al_tt_1,2023-03-13 17:04:24.226911
Squeeze (1996),https://www.imdb.com/title/tt0115680/?ref_=fn_al_tt_1,2023-03-13 17:04:26.386356
Sudden Manhattan (1996),https://www.imdb.com/title/tt0117775/?ref_=fn_al_tt_1,2023-03-13 17:04:28.630902
Wedding Bell Blues (1996),https://www.imdb.com/title/tt2374744/?ref_=fn_al_tt_1,2023-03-13 17:04:33.061067
Dream With the Fishes (1997),https://www.imdb.com/title/tt0118127/?ref_=fn_al_tt_1,2023-03-13 17:04:35.184400
Roseanna's Grave (For Roseanna) (1997),https://www.imdb.com/title/tt0120034/?ref_=fn_al_tt_1,2023-03-13 17:04:37.484072
"Last Time I Committed Suicide, The (1997)",https://www.imdb.com/title/tt0119502/?ref_=fn_al_tt_1,2023-03-13 17:04:39.721439
MURDER and murder (1996),https://www.imdb.com/title/tt14376256/?ref_=fn_al_tt_1,2023-03-13 17:04:41.927826
Tetsuo II: Body Hammer (1992),https://www.imdb.com/title/tt0105569/?ref_=fn_al_tt_1,2023-03-13 17:04:44.193624
Gabbeh (1996),https://www.imdb.com/title/tt0116384/?ref_=fn_al_tt_1,2023-03-13 17:05:11.872039
Mondo (1996),https://www.imdb.com/title/tt0118163/?ref_=fn_al_tt_1,2023-03-13 17:05:14.047788
"Innocent Sleep, The (1995)",https://www.imdb.com/title/tt0113425/?ref_=fn_al_tt_1,2023-03-13 17:05:16.261741
For Ever Mozart (1996),https://www.imdb.com/title/tt0116334/?ref_=fn_al_tt_1,2023-03-13 17:05:18.459716
Free Willy 3: The Rescue (1997),https://www.imdb.com/title/tt0119152/?ref_=fn_al_tt_1,2023-03-13 17:05:20.660580
187 (1997),https://www.imdb.com/title/tt0118531/?ref_=fn_al_tt_1,2023-03-13 17:05:22.807025
Kicked in the Head (1997),https://www.imdb.com/title/tt0119457/?ref_=fn_al_tt_1,2023-03-13 17:05:25.007601
"Locusts, The (1997)",https://www.imdb.com/title/tt0119557/?ref_=fn_al_tt_1,2023-03-13 17:05:27.214770
"Lay of the Land, The (1997)",https://www.imdb.com/title/tt0123953/?ref_=fn_al_tt_1,2023-03-13 17:05:29.407229
"Smile Like Yours, A (1997)",https://www.imdb.com/title/tt0120151/?ref_=fn_al_tt_1,2023-03-13 17:05:31.600843
Stag (1997),https://www.imdb.com/title/tt0120192/?ref_=fn_al_tt_1,2023-03-13 17:05:33.783501
How to Be a Player (1997),https://www.imdb.com/title/tt0119326/?ref_=fn_al_tt_1,2023-03-13 17:05:35.977895
"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",https://www.imdb.com/title/tt0119280/?ref_=fn_al_tt_1,2023-03-13 17:05:50.923427
Rocket Man (1997),https://www.imdb.com/title/tt0120029/?ref_=fn_al_tt_1,2023-03-13 17:05:53.095297
Telling Lies in America (1997),https://www.imdb.com/title/tt0120303/?ref_=fn_al_tt_1,2023-03-13 17:05:55.311451
Wonderland (1997),https://www.imdb.com/title/tt0120529/?ref_=fn_al_tt_1,2023-03-13 17:05:57.490480
