Title,url,time
Shopping (1994),https://www.imdb.com/title/tt0111173/?ref_=fn_al_tt_1,2023-03-13 17:02:44.134661
Nobody Loves Me (Keiner liebt mich) (1994),https://www.imdb.com/title/tt0110251/?ref_=fn_al_tt_1,2023-03-13 17:02:46.393792
Headless Body in Topless Bar (1995),https://www.imdb.com/title/tt0113276/?ref_=fn_al_tt_1,2023-03-13 17:02:48.609034
Rumble in the Bronx (1995),https://www.imdb.com/title/tt0113326/?ref_=fn_al_tt_1,2023-03-13 17:02:50.816026
Margaret's Museum (1995),https://www.imdb.com/title/tt0113774/?ref_=fn_al_tt_1,2023-03-13 17:02:53.042331
Happiness Is in the Field (1995),https://www.imdb.com/title/tt0112556/?ref_=fn_al_tt_1,2023-03-13 17:02:55.271306
Race the Sun (1996),https://www.imdb.com/title/tt0117427/?ref_=fn_al_tt_1,2023-03-13 17:02:57.451577
"Boys of St. Vincent, The (1993)",https://www.imdb.com/title/tt0106473/?ref_=fn_al_tt_1,2023-03-13 17:02:59.941109
Chungking Express (1994),https://www.imdb.com/title/tt0109424/?ref_=fn_al_tt_1,2023-03-13 17:03:02.155637
Flirting With Disaster (1996),https://www.imdb.com/title/tt0116324/?ref_=fn_al_tt_1,2023-03-13 17:03:17.179772
"NeverEnding Story III, The (1994)",https://www.imdb.com/title/tt0110647/?ref_=fn_al_tt_1,2023-03-13 17:03:19.392050
Jupiter's Wife (1994),https://www.imdb.com/title/tt0110217/?ref_=fn_al_tt_1,2023-03-13 17:03:34.359794
Angela (1995),https://www.imdb.com/title/tt0112364/?ref_=fn_al_tt_1,2023-03-13 17:03:36.538059
Frankie Starlight (1995),https://www.imdb.com/title/tt0113107/?ref_=fn_al_tt_1,2023-03-13 17:03:38.743258
Nueba Yol (1995),https://www.imdb.com/title/tt0114015/?ref_=fn_al_tt_1,2023-03-13 17:03:40.945623
Sonic Outlaws (1995),https://www.imdb.com/title/tt0114500/?ref_=fn_al_tt_1,2023-03-13 17:03:43.161581
From the Journals of Jean Seberg (1995),https://www.imdb.com/title/tt0113125/?ref_=fn_al_tt_1,2023-03-13 17:03:45.389851
"Neon Bible, The (1995)",https://www.imdb.com/title/tt0113952/?ref_=fn_al_tt_1,2023-03-13 17:03:47.571542
Target (1995),https://www.imdb.com/title/tt0117096/?ref_=fn_al_tt_1,2023-03-13 17:03:49.750689
Up Close and Personal (1996),https://www.imdb.com/title/tt0118055/?ref_=fn_al_tt_1,2023-03-13 17:03:51.967927
Shadows (Cienie) (1988),https://www.imdb.com/title/tt2097245/?ref_=fn_al_tt_1,2023-03-13 17:03:54.156956
Gospa (1995),https://www.imdb.com/title/tt0113200/?ref_=fn_al_tt_1,2023-03-13 17:03:56.361148
Canadian Bacon (1994),https://www.imdb.com/title/tt0109370/?ref_=fn_al_tt_1,2023-03-13 17:03:58.590137
Feast of July (1995),https://www.imdb.com/title/tt0113044/?ref_=fn_al_tt_1,2023-03-13 17:04:00.779576
Moonlight and Valentino (1995),https://www.imdb.com/title/tt0113851/?ref_=fn_al_tt_1,2023-03-13 17:04:02.994111
Mute Witness (1994),https://www.imdb.com/title/tt0110604/?ref_=fn_al_tt_1,2023-03-13 17:04:05.203449
"Show, The (1995)",https://www.imdb.com/title/tt0111945/?ref_=fn_al_tt_1,2023-03-13 17:04:07.722706
"Stars Fell on Henrietta, The (1995)",https://www.imdb.com/title/tt0114534/?ref_=fn_al_tt_1,2023-03-13 17:04:10.023534
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",https://www.imdb.com/title/tt0058450/?ref_=fn_al_tt_1,2023-03-13 17:04:12.356381
"Tie That Binds, The (1995)",https://www.imdb.com/title/tt0114666/?ref_=fn_al_tt_1,2023-03-13 17:04:14.564765
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",https://www.imdb.com/title/tt0114682/?ref_=fn_al_tt_1,2023-03-13 17:04:16.913199
Burnt By the Sun (Utomlyonnye solntsem) (1994),https://www.imdb.com/title/tt0111579/?ref_=fn_al_tt_1,2023-03-13 17:04:19.198406
Before the Rain (Pred dozhdot) (1994),https://www.imdb.com/title/tt0110882/?ref_=fn_al_tt_1,2023-03-13 17:04:21.446790
Don Juan DeMarco (1995),https://www.imdb.com/title/tt0112883/?ref_=fn_al_tt_1,2023-03-13 17:04:23.781397
Dream Man (1995),https://www.imdb.com/title/tt0112899/?ref_=fn_al_tt_1,2023-03-13 17:04:25.970179
Dolores Claiborne (1994),https://www.imdb.com/title/tt0109642/?ref_=fn_al_tt_1,2023-03-13 17:04:28.186579
Dumb & Dumber (1994),https://www.imdb.com/title/tt0109686/?ref_=fn_al_tt_1,2023-03-13 17:04:30.373602
Eat Drink Man Woman (1994),https://www.imdb.com/title/tt0111797/?ref_=fn_al_tt_1,2023-03-13 17:04:32.587233
Far From Home: The Adventures of Yellow Dog (1995),https://www.imdb.com/title/tt0113028/?ref_=fn_al_tt_1,2023-03-13 17:04:34.895771
Farinelli: il castrato (1994),https://www.imdb.com/title/tt0109771/?ref_=fn_al_tt_1,2023-03-13 17:04:37.122792
Gordy (1995),https://www.imdb.com/title/tt0113199/?ref_=fn_al_tt_1,2023-03-13 17:04:39.346295
Gumby: The Movie (1995),https://www.imdb.com/title/tt0113234/?ref_=fn_al_tt_1,2023-03-13 17:04:41.541322
"Glass Shield, The (1994)",https://www.imdb.com/title/tt0109906/?ref_=fn_al_tt_1,2023-03-13 17:04:43.780661
Houseguest (1994),https://www.imdb.com/title/tt0110066/?ref_=fn_al_tt_1,2023-03-13 17:04:46.027910
Heavyweights (1994),https://www.imdb.com/title/tt0110006/?ref_=fn_al_tt_1,2023-03-13 17:04:48.243258
Interview with the Vampire (1994),https://www.imdb.com/title/tt0110148/?ref_=fn_al_tt_1,2023-03-13 17:04:50.529483
"Jerky Boys, The (1994)",https://www.imdb.com/title/tt0110189/?ref_=fn_al_tt_1,2023-03-13 17:04:52.747580
Star Wars: Episode IV - A New Hope (1977),https://www.imdb.com/title/tt0076759/?ref_=fn_al_tt_1,2023-03-13 17:04:55.040927
"Enfer, L' (1994)",https://www.imdb.com/title/tt0109731/?ref_=fn_al_tt_1,2023-03-13 17:04:57.254396
Like Water for Chocolate (Como agua para chocolate) (1992),https://www.imdb.com/title/tt0103994/?ref_=fn_al_tt_1,2023-03-13 17:04:59.558593
Major Payne (1994),https://www.imdb.com/title/tt0110443/?ref_=fn_al_tt_1,2023-03-13 17:05:01.759670
Little Odessa (1994),https://www.imdb.com/title/tt0110365/?ref_=fn_al_tt_1,2023-03-13 17:05:04.490781
Mary Shelley's Frankenstein (1994),https://www.imdb.com/title/tt0109836/?ref_=fn_al_tt_1,2023-03-13 17:05:19.476966
New York Cop (1996),https://www.imdb.com/title/tt0117169/?ref_=fn_al_tt_1,2023-03-13 17:05:21.694987
Beyond Bedlam (1993),https://www.imdb.com/title/tt0106402/?ref_=fn_al_tt_1,2023-03-13 17:05:23.886773
Nemesis 2: Nebula (1995),https://www.imdb.com/title/tt0113948/?ref_=fn_al_tt_1,2023-03-13 17:05:26.146729
Poison Ivy II (1995),https://www.imdb.com/title/tt0114151/?ref_=fn_al_tt_1,2023-03-13 17:05:28.362342
"Professional, The (a.k.a. Leon: The Professional) (1994)",https://www.imdb.com/title/tt0110413/?ref_=fn_al_tt_1,2023-03-13 17:05:30.672271
Panther (1995),https://www.imdb.com/title/tt0114084/?ref_=fn_al_tt_1,2023-03-13 17:05:32.958709
Pushing Hands (1992),https://www.imdb.com/title/tt0105652/?ref_=fn_al_tt_1,2023-03-13 17:05:35.224552
Picture Bride (1995),https://www.imdb.com/title/tt0114129/?ref_=fn_al_tt_1,2023-03-13 17:05:37.431954
Queen Margot (La Reine Margot) (1994),https://www.imdb.com/title/tt0110963/?ref_=fn_al_tt_1,2023-03-13 17:05:39.741239
Ready to Wear (Pret-A-Porter) (1994),https://www.imdb.com/title/tt0110907/?ref_=fn_al_tt_1,2023-03-13 17:05:42.000007
Three Colors: Red (1994),https://www.imdb.com/title/tt0111495/?ref_=fn_al_tt_1,2023-03-13 17:05:44.242290
Three Colors: Blue (1993),https://www.imdb.com/title/tt0108394/?ref_=fn_al_tt_1,2023-03-13 17:05:46.477199
Three Colors: White (1994),https://www.imdb.com/title/tt0111507/?ref_=fn_al_tt_1,2023-03-13 17:05:48.719702
"Red Firecracker, Green Firecracker (1994)",https://www.imdb.com/title/tt0110769/?ref_=fn_al_tt_1,2023-03-13 17:05:50.982244
Strawberry and Chocolate (Fresa y chocolate) (1993),https://www.imdb.com/title/tt0106966/?ref_=fn_al_tt_1,2023-03-13 17:05:53.279146
Swimming with Sharks (1995),https://www.imdb.com/title/tt11343686/?ref_=fn_al_tt_1,2023-03-13 17:05:55.501071
National Lampoon's Senior Trip (1995),https://www.imdb.com/title/tt0113936/?ref_=fn_al_tt_1,2023-03-13 17:05:57.805875
Tales From the Crypt Presents: Demon Knight (1995),https://www.imdb.com/title/tt0114608/?ref_=fn_al_tt_1,2023-03-13 17:06:12.965419
Backbeat (1993),https://www.imdb.com/title/tt0106339/?ref_=fn_al_tt_1,2023-03-13 17:06:15.250925
"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",https://www.imdb.com/title/tt0107472/?ref_=fn_al_tt_1,2023-03-13 17:06:17.864136
Red Rock West (1992),https://www.imdb.com/title/tt0105226/?ref_=fn_al_tt_1,2023-03-13 17:06:20.207180
Richie Rich (1994),https://www.imdb.com/title/tt0110989/?ref_=fn_al_tt_1,2023-03-13 17:06:22.544762
Safe Passage (1994),https://www.imdb.com/title/tt0111054/?ref_=fn_al_tt_1,2023-03-13 17:06:24.751674
"Colonel Chabert, Le (1994)",https://www.imdb.com/title/tt0109454/?ref_=fn_al_tt_1,2023-03-13 17:06:29.316667
"Secret Adventures of Tom Thumb, The (1993)",https://www.imdb.com/title/tt0108069/?ref_=fn_al_tt_1,2023-03-13 17:06:31.637115
Coldblooded (1995),https://www.imdb.com/title/tt0112702/?ref_=fn_al_tt_1,2023-03-13 17:06:33.836420
Desert Winds (1995),https://www.imdb.com/title/tt0112849/?ref_=fn_al_tt_1,2023-03-13 17:06:36.077134
Fall Time (1995),https://www.imdb.com/title/tt0113014/?ref_=fn_al_tt_1,2023-03-13 17:06:38.288828
"Fear, The (1995)",https://www.imdb.com/title/tt0113043/?ref_=fn_al_tt_1,2023-03-13 17:06:40.504153
Frank and Ollie (1995),https://www.imdb.com/title/tt0113104/?ref_=fn_al_tt_1,2023-03-13 17:06:42.775147
Girl in the Cadillac (1995),https://www.imdb.com/title/tt0113173/?ref_=fn_al_tt_1,2023-03-13 17:06:45.020149
Homage (1995),https://www.imdb.com/title/tt0113319/?ref_=fn_al_tt_1,2023-03-13 17:06:47.268178
Mirage (1995),https://www.imdb.com/title/tt0113827/?ref_=fn_al_tt_1,2023-03-13 17:06:49.488534
Open Season (1996),https://www.imdb.com/title/tt0400717/?ref_=fn_al_tt_1,2023-03-13 17:06:51.745257
Two Crimes (1995),https://www.imdb.com/title/tt0112889/?ref_=fn_al_tt_1,2023-03-13 17:06:53.980476
Brother Minister: The Assassination of Malcolm X (1994),https://www.imdb.com/title/tt0109339/?ref_=fn_al_tt_1,2023-03-13 17:06:56.452073
In the Mouth of Madness (1995),https://www.imdb.com/title/tt0113409/?ref_=fn_al_tt_1,2023-03-13 17:06:58.728469
You So Crazy (1994),https://www.imdb.com/title/tt0111804/?ref_=fn_al_tt_1,2023-03-13 17:07:00.935144
Being Human (1993),https://www.imdb.com/title/tt1595680/?ref_=fn_al_tt_1,2023-03-13 17:07:03.179818
Blink (1994),https://www.imdb.com/title/tt0109287/?ref_=fn_al_tt_1,2023-03-13 17:07:05.391405
Dangerous Game (1993),https://www.imdb.com/title/tt0106660/?ref_=fn_al_tt_1,2023-03-13 17:07:07.668352
"Endless Summer 2, The (1994)",https://www.imdb.com/title/tt0109729/?ref_=fn_al_tt_1,2023-03-13 17:07:09.979187
Farewell My Concubine (1993),https://www.imdb.com/title/tt0106332/?ref_=fn_al_tt_1,2023-03-13 17:07:12.259815
"Favor, The (1994)",https://www.imdb.com/title/tt0109783/?ref_=fn_al_tt_1,2023-03-13 17:07:14.543084
"Good Man in Africa, A (1994)",https://www.imdb.com/title/tt0109920/?ref_=fn_al_tt_1,2023-03-13 17:07:16.817634
Guilty as Sin (1993),https://www.imdb.com/title/tt0107057/?ref_=fn_al_tt_1,2023-03-13 17:07:19.217445
Heaven & Earth (1993),https://www.imdb.com/title/tt0107096/?ref_=fn_al_tt_1,2023-03-13 17:07:21.542365
What's Love Got to Do with It? (1993),https://www.imdb.com/title/tt0108551/?ref_=fn_al_tt_1,2023-03-13 17:07:23.864193
Killing Zoe (1994),https://www.imdb.com/title/tt0110265/?ref_=fn_al_tt_1,2023-03-13 17:07:26.088103
King of the Hill (1993),https://www.imdb.com/title/tt0107322/?ref_=fn_al_tt_1,2023-03-13 17:07:28.353154
In the Realm of the Senses (Ai no corrida) (1976),https://www.imdb.com/title/tt0074102/?ref_=fn_al_tt_1,2023-03-13 17:07:30.748683
Mr. Jones (1993),https://www.imdb.com/title/tt0107611/?ref_=fn_al_tt_1,2023-03-13 17:07:33.011344
"New Age, The (1994)",https://www.imdb.com/title/tt0110649/?ref_=fn_al_tt_1,2023-03-13 17:07:35.282377
Orlando (1993),https://www.imdb.com/title/tt0255451/?ref_=fn_al_tt_1,2023-03-13 17:07:37.526521
Robert A. Heinlein's The Puppet Masters (1994),https://www.imdb.com/title/tt0111003/?ref_=fn_al_tt_1,2023-03-13 17:07:39.827351
Robocop 3 (1993),https://www.imdb.com/title/tt0107978/?ref_=fn_al_tt_1,2023-03-13 17:07:42.077436
"Saint of Fort Washington, The (1993)",https://www.imdb.com/title/tt0108026/?ref_=fn_al_tt_1,2023-03-13 17:07:44.392742
"Savage Nights (Nuits fauves, Les) (1992)",https://www.imdb.com/title/tt0105032/?ref_=fn_al_tt_1,2023-03-13 17:07:46.693264
Second Best (1994),https://www.imdb.com/title/tt0111102/?ref_=fn_al_tt_1,2023-03-13 17:07:49.039226
Harlem (1993),https://www.imdb.com/title/tt0107079/?ref_=fn_al_tt_1,2023-03-13 17:07:51.258337
Thirty-Two Short Films About Glenn Gould (1993),https://www.imdb.com/title/tt0108328/?ref_=fn_al_tt_1,2023-03-13 17:07:53.605252
Trial by Jury (1994),https://www.imdb.com/title/tt0111488/?ref_=fn_al_tt_1,2023-03-13 17:07:55.898511
Mamma Roma (1962),https://www.imdb.com/title/tt0056215/?ref_=fn_al_tt_1,2023-03-13 17:07:58.169865
"Paris, France (1993)",https://www.imdb.com/title/tt0107779/?ref_=fn_al_tt_1,2023-03-13 17:08:00.484407
"Beans of Egypt, Maine, The (1994)",https://www.imdb.com/title/tt0109226/?ref_=fn_al_tt_1,2023-03-13 17:08:02.773922
Killer (Bulletproof Heart) (1994),https://www.imdb.com/title/tt0110259/?ref_=fn_al_tt_1,2023-03-13 17:08:05.060515
Cronos (1992),https://www.imdb.com/title/tt0104029/?ref_=fn_al_tt_1,2023-03-13 17:08:07.327103
Naked in New York (1994),https://www.imdb.com/title/tt0110623/?ref_=fn_al_tt_1,2023-03-13 17:08:09.646977
"Wedding Gift, The (1994)",https://www.imdb.com/title/tt10302982/?ref_=fn_al_tt_1,2023-03-13 17:08:24.731747
Foreign Student (1994),https://www.imdb.com/title/tt0109828/?ref_=fn_al_tt_1,2023-03-13 17:08:26.981673
"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",https://www.imdb.com/title/tt0107225/?ref_=fn_al_tt_1,2023-03-13 17:08:29.299248
Fausto (1993),https://www.imdb.com/title/tt0106878/?ref_=fn_al_tt_1,2023-03-13 17:08:31.545286
"Hour of the Pig, The (1993)",https://www.imdb.com/title/tt0107146/?ref_=fn_al_tt_1,2023-03-13 17:08:33.842998
"Scorta, La (1993)",https://www.imdb.com/title/tt0108059/?ref_=fn_al_tt_1,2023-03-13 17:08:36.089386
Metisse (Café au Lait) (1993),https://www.imdb.com/title/tt0107642/?ref_=fn_al_tt_1,2023-03-13 17:08:38.374740
Dear Diary (Caro Diario) (1994),https://www.imdb.com/title/tt14156920/?ref_=fn_al_tt_1,2023-03-13 17:08:40.673064
Tough and Deadly (1995),https://www.imdb.com/title/tt0114706/?ref_=fn_al_tt_1,2023-03-13 17:08:57.363828
Window to Paris (1994),https://www.imdb.com/title/tt0110719/?ref_=fn_al_tt_1,2023-03-13 17:08:59.650182
"Wooden Man's Bride, The (Wu Kui) (1994)",https://www.imdb.com/title/tt0111752/?ref_=fn_al_tt_1,2023-03-13 17:09:01.936452
Criminals (1996),https://www.imdb.com/title/tt0211134/?ref_=fn_al_tt_1,2023-03-13 17:09:06.474865
Century (1993),https://www.imdb.com/title/tt0106537/?ref_=fn_al_tt_1,2023-03-13 17:09:08.718375
Loaded (1994),https://www.imdb.com/title/tt0110374/?ref_=fn_al_tt_1,2023-03-13 17:09:10.964526
"Aristocats, The (1970)",https://www.imdb.com/title/tt0065421/?ref_=fn_al_tt_1,2023-03-13 17:09:26.039334
Two Much (1996),https://www.imdb.com/title/tt0118001/?ref_=fn_al_tt_1,2023-03-13 17:09:41.093585
Scream of Stone (Schrei aus Stein) (1991),https://www.imdb.com/title/tt0102855/?ref_=fn_al_tt_1,2023-03-13 17:09:43.391145
My Favorite Season (1993),https://www.imdb.com/title/tt0107471/?ref_=fn_al_tt_1,2023-03-13 17:09:45.661613
"Modern Affair, A (1995)",https://www.imdb.com/title/tt0113839/?ref_=fn_al_tt_1,2023-03-13 17:09:47.940406
Condition Red (1995),https://www.imdb.com/title/tt0112712/?ref_=fn_al_tt_1,2023-03-13 17:09:50.228347
Asfour Stah (1990),https://www.imdb.com/title/tt0090665/?ref_=fn_al_tt_1,2023-03-13 17:09:52.506109
Rude (1995),https://www.imdb.com/title/tt0114305/?ref_=fn_al_tt_1,2023-03-13 17:09:54.769257
Carried Away (1996),https://www.imdb.com/title/tt0115837/?ref_=fn_al_tt_1,2023-03-13 17:09:57.585227
Land and Freedom (Tierra y libertad) (1995),https://www.imdb.com/title/tt0114671/?ref_=fn_al_tt_1,2023-03-13 17:09:59.894726
Jack and Sarah (1995),https://www.imdb.com/title/tt0113448/?ref_=fn_al_tt_1,2023-03-13 17:10:02.211540
Roula (1995),https://www.imdb.com/title/tt0117517/?ref_=fn_al_tt_1,2023-03-13 17:10:17.356304
Peanuts - Die Bank zahlt alles (1996),https://www.imdb.com/title/tt0117312/?ref_=fn_al_tt_1,2023-03-13 17:10:19.670348
Happy Weekend (1996),https://www.imdb.com/title/tt0116485/?ref_=fn_al_tt_1,2023-03-13 17:10:21.932652
"Superweib, Das (1996)",https://www.imdb.com/title/tt0117788/?ref_=fn_al_tt_1,2023-03-13 17:10:36.972848
"301, 302 (1995)",https://www.imdb.com/title/tt0112257/?ref_=fn_al_tt_1,2023-03-13 17:10:39.236295
Dragonheart (1996),https://www.imdb.com/title/tt0116136/?ref_=fn_al_tt_1,2023-03-13 17:10:41.499268
Und keiner weint mir nach (1996),https://www.imdb.com/title/tt0118026/?ref_=fn_al_tt_1,2023-03-13 17:10:43.792969
Mutters Courage (1995),https://www.imdb.com/title/tt0117117/?ref_=fn_al_tt_1,2023-03-13 17:10:46.123043
Yankee Zulu (1994),https://www.imdb.com/title/tt0111787/?ref_=fn_al_tt_1,2023-03-13 17:10:48.384364
Billy's Holiday (1995),https://www.imdb.com/title/tt0112509/?ref_=fn_al_tt_1,2023-03-13 17:10:50.714353
Purple Noon (1960),https://www.imdb.com/title/tt0054189/?ref_=fn_al_tt_1,2023-03-13 17:10:52.988244
August (1996),https://www.imdb.com/title/tt0115591/?ref_=fn_al_tt_1,2023-03-13 17:10:55.291392
Faithful (1996),https://www.imdb.com/title/tt0116269/?ref_=fn_al_tt_1,2023-03-13 17:10:57.582217
All Things Fair (1996),https://www.imdb.com/title/tt20453900/?ref_=fn_al_tt_1,2023-03-13 17:10:59.873145
Bloodsport 2 (1995),https://www.imdb.com/title/tt0092675/?ref_=fn_al_tt_1,2023-03-13 17:11:02.177665
"World of Apu, The (Apur Sansar) (1959)",https://www.imdb.com/title/tt0052572/?ref_=fn_al_tt_1,2023-03-13 17:11:04.531796
Tarantella (1995),https://www.imdb.com/title/tt0114616/?ref_=fn_al_tt_1,2023-03-13 17:11:06.812307
Hostile Intentions (1994),https://www.imdb.com/title/tt0110061/?ref_=fn_al_tt_1,2023-03-13 17:11:09.129600
They Bite (1996),https://www.imdb.com/title/tt0140614/?ref_=fn_al_tt_1,2023-03-13 17:11:11.422801
Some Folks Call It a Sling Blade (1993),https://www.imdb.com/title/tt0108181/?ref_=fn_al_tt_1,2023-03-13 17:11:13.743116
Alphaville (1965),https://www.imdb.com/title/tt0058898/?ref_=fn_al_tt_1,2023-03-13 17:11:16.025325
Clean Slate (Coup de Torchon) (1981),https://www.imdb.com/title/tt0082206/?ref_=fn_al_tt_1,2023-03-13 17:11:18.381801
Tigrero: A Film That Was Never Made (1994),https://www.imdb.com/title/tt0111430/?ref_=fn_al_tt_1,2023-03-13 17:11:21.987580
Windows (1980),https://www.imdb.com/title/tt0081759/?ref_=fn_al_tt_1,2023-03-13 17:11:37.126961
It's My Party (1995),https://www.imdb.com/title/tt0113443/?ref_=fn_al_tt_1,2023-03-13 17:11:39.401858
Country Life (1994),https://www.imdb.com/title/tt0109491/?ref_=fn_al_tt_1,2023-03-13 17:11:41.694974
Butterfly Kiss (1995),https://www.imdb.com/title/tt0112604/?ref_=fn_al_tt_1,2023-03-13 17:12:09.697474
Delta of Venus (1994),https://www.imdb.com/title/tt0109593/?ref_=fn_al_tt_1,2023-03-13 17:12:12.025436
To Cross the Rubicon (1991),https://www.imdb.com/title/tt0103095/?ref_=fn_al_tt_1,2023-03-13 17:12:14.336756
Daens (1992),https://www.imdb.com/title/tt0104046/?ref_=fn_al_tt_1,2023-03-13 17:12:16.613253
Faces (1968),https://www.imdb.com/title/tt0062952/?ref_=fn_al_tt_1,2023-03-13 17:12:18.901491
Cosi (1996),https://www.imdb.com/title/tt0115951/?ref_=fn_al_tt_1,2023-03-13 17:12:21.205131
Captives (1994),https://www.imdb.com/title/tt0109374/?ref_=fn_al_tt_1,2023-03-13 17:12:23.498052
Of Love and Shadows (1994),https://www.imdb.com/title/tt0110712/?ref_=fn_al_tt_1,2023-03-13 17:12:25.830109
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",https://www.imdb.com/title/tt0113362/?ref_=fn_al_tt_1,2023-03-13 17:12:28.253537
Switchblade Sisters (1975),https://www.imdb.com/title/tt0073778/?ref_=fn_al_tt_1,2023-03-13 17:12:30.563166
Mouth to Mouth (Boca a boca) (1995),https://www.imdb.com/title/tt3741936/?ref_=fn_al_tt_1,2023-03-13 17:12:32.919080
Halfmoon (Paul Bowles - Halbmond) (1995),https://www.imdb.com/title/tt0114103/?ref_=fn_al_tt_1,2023-03-13 17:12:48.180173
Two Friends (1986),https://www.imdb.com/title/tt0092123/?ref_=fn_al_tt_1,2023-03-13 17:12:50.490439
War Stories (1995),https://www.imdb.com/title/tt0114894/?ref_=fn_al_tt_1,2023-03-13 17:12:52.810524
"Institute Benjamenta, or This Dream People Call Human Life (1995)",https://www.imdb.com/title/tt0113429/?ref_=fn_al_tt_1,2023-03-13 17:12:55.267196
"Low Life, The (1994)",https://www.imdb.com/title/tt0110400/?ref_=fn_al_tt_1,2023-03-13 17:12:57.595500
Original Gangstas (1996),https://www.imdb.com/title/tt0117260/?ref_=fn_al_tt_1,2023-03-13 17:12:59.899218
Getting Away With Murder (1996),https://www.imdb.com/title/tt0116405/?ref_=fn_al_tt_1,2023-03-13 17:13:02.245792
Cemetery Man (Dellamorte Dellamore) (1994),https://www.imdb.com/title/tt18762492/?ref_=fn_al_tt_1,2023-03-13 17:13:04.619099
"Garcu, Le (1995)",https://www.imdb.com/title/tt0113145/?ref_=fn_al_tt_1,2023-03-13 17:13:06.950874
Honigmond (1996),https://www.imdb.com/title/tt0116559/?ref_=fn_al_tt_1,2023-03-13 17:13:09.253658
Ghost in the Shell (Kokaku kidotai) (1995),https://www.imdb.com/title/tt0113568/?ref_=fn_al_tt_1,2023-03-13 17:13:11.658965
Brothers in Trouble (1995),https://www.imdb.com/title/tt0112586/?ref_=fn_al_tt_1,2023-03-13 17:13:14.009741
Force of Evil (1948),https://www.imdb.com/title/tt23555466/?ref_=fn_al_tt_1,2023-03-13 17:01:36.478615
"Man from Down Under, The (1943)",https://www.imdb.com/title/tt0031612/?ref_=fn_al_tt_1,2023-03-13 17:01:38.700456
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),https://www.imdb.com/title/tt0057012/?ref_=fn_al_tt_1,2023-03-13 17:01:41.019022
Careful (1992),https://www.imdb.com/title/tt0103926/?ref_=fn_al_tt_1,2023-03-13 17:01:43.172438
Vermont Is For Lovers (1992),https://www.imdb.com/title/tt0105737/?ref_=fn_al_tt_1,2023-03-13 17:01:45.357015
"Month by the Lake, A (1995)",https://www.imdb.com/title/tt0113849/?ref_=fn_al_tt_1,2023-03-13 17:01:47.548855
